model_id,model_family,model_family_label,generic_ballot_coefficient,approval_coefficient,midterm_coefficient,component_count,cycle,n_observations,races,mae,rmse,mean_error_dem,brier,winner_accuracy,mean_error,absolute_mean_error
generic_plus_approval_plus_midterm__gb_p1_05__approval_p0_60__midterm_m0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,0.6,-0.2,3,2024,34,34,5.1335224540538995,7.127934389323363,1.8636098454510603,0.043386584674586906,0.9117647058823529,1.8636098454510603,1.8636098454510603
generic_plus_approval_plus_midterm__gb_p1_05__approval_p0_60__midterm_m0_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,0.6,-0.0,3,2024,34,34,5.1335224540538995,7.127934389323363,1.8636098454510603,0.043386584674586906,0.9117647058823529,1.8636098454510603,1.8636098454510603
generic_plus_approval_plus_midterm__gb_p1_05__approval_p0_60__midterm_p0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,0.6,0.2,3,2024,34,34,5.1335224540538995,7.127934389323363,1.8636098454510603,0.043386584674586906,0.9117647058823529,1.8636098454510603,1.8636098454510603
generic_plus_approval_plus_midterm__gb_p1_05__approval_p0_60__midterm_p0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,0.6,0.4,3,2024,34,34,5.1335224540538995,7.127934389323363,1.8636098454510603,0.043386584674586906,0.9117647058823529,1.8636098454510603,1.8636098454510603
generic_plus_approval_plus_midterm__gb_p1_05__approval_p0_60__midterm_p0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,0.6,0.6,3,2024,34,34,5.1335224540538995,7.127934389323363,1.8636098454510603,0.043386584674586906,0.9117647058823529,1.8636098454510603,1.8636098454510603
generic_plus_approval_plus_midterm__gb_p1_05__approval_p0_60__midterm_p0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,0.6,0.8,3,2024,34,34,5.1335224540538995,7.127934389323363,1.8636098454510603,0.043386584674586906,0.9117647058823529,1.8636098454510603,1.8636098454510603
generic_plus_approval_plus_midterm__gb_p1_05__approval_p0_60__midterm_p1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,0.6,1.0,3,2024,34,34,5.1335224540538995,7.127934389323363,1.8636098454510603,0.043386584674586906,0.9117647058823529,1.8636098454510603,1.8636098454510603
generic_plus_approval_plus_midterm__gb_p1_05__approval_p0_80__midterm_m1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,0.8,-1.0,3,2024,34,34,5.069974458378914,7.062905529504306,1.5969431787843924,0.044308000573781016,0.9411764705882353,1.5969431787843924,1.5969431787843924
generic_plus_approval_plus_midterm__gb_p1_05__approval_p0_80__midterm_m0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,0.8,-0.8,3,2024,34,34,5.069974458378914,7.062905529504306,1.5969431787843924,0.044308000573781016,0.9411764705882353,1.5969431787843924,1.5969431787843924
generic_plus_approval_plus_midterm__gb_p1_05__approval_p0_80__midterm_m0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,0.8,-0.6,3,2024,34,34,5.069974458378914,7.062905529504306,1.5969431787843924,0.044308000573781016,0.9411764705882353,1.5969431787843924,1.5969431787843924
generic_plus_approval_plus_midterm__gb_p1_05__approval_p0_80__midterm_m0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,0.8,-0.4,3,2024,34,34,5.069974458378914,7.062905529504306,1.5969431787843924,0.044308000573781016,0.9411764705882353,1.5969431787843924,1.5969431787843924
generic_plus_approval_plus_midterm__gb_p1_05__approval_p0_80__midterm_m0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,0.8,-0.2,3,2024,34,34,5.069974458378914,7.062905529504306,1.5969431787843924,0.044308000573781016,0.9411764705882353,1.5969431787843924,1.5969431787843924
generic_plus_approval_plus_midterm__gb_p1_05__approval_p0_80__midterm_m0_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,0.8,-0.0,3,2024,34,34,5.069974458378914,7.062905529504306,1.5969431787843924,0.044308000573781016,0.9411764705882353,1.5969431787843924,1.5969431787843924
generic_plus_approval_plus_midterm__gb_p1_05__approval_p0_80__midterm_p0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,0.8,0.2,3,2024,34,34,5.069974458378914,7.062905529504306,1.5969431787843924,0.044308000573781016,0.9411764705882353,1.5969431787843924,1.5969431787843924
generic_plus_approval_plus_midterm__gb_p1_05__approval_p0_80__midterm_p0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,0.8,0.4,3,2024,34,34,5.069974458378914,7.062905529504306,1.5969431787843924,0.044308000573781016,0.9411764705882353,1.5969431787843924,1.5969431787843924
generic_plus_approval_plus_midterm__gb_p1_05__approval_p0_80__midterm_p0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,0.8,0.6,3,2024,34,34,5.069974458378914,7.062905529504306,1.5969431787843924,0.044308000573781016,0.9411764705882353,1.5969431787843924,1.5969431787843924
generic_plus_approval_plus_midterm__gb_p1_05__approval_p0_80__midterm_p0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,0.8,0.8,3,2024,34,34,5.069974458378914,7.062905529504306,1.5969431787843924,0.044308000573781016,0.9411764705882353,1.5969431787843924,1.5969431787843924
generic_plus_approval_plus_midterm__gb_p1_05__approval_p0_80__midterm_p1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,0.8,1.0,3,2024,34,34,5.069974458378914,7.062905529504306,1.5969431787843924,0.044308000573781016,0.9411764705882353,1.5969431787843924,1.5969431787843924
generic_plus_approval_plus_midterm__gb_p1_05__approval_p1_00__midterm_m1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,1.0,-1.0,3,2024,34,34,5.06359512668343,7.007427673628076,1.3302765121177262,0.04531398550768771,0.9411764705882353,1.3302765121177262,1.3302765121177262
generic_plus_approval_plus_midterm__gb_p1_05__approval_p1_00__midterm_m0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,1.0,-0.8,3,2024,34,34,5.06359512668343,7.007427673628076,1.3302765121177262,0.04531398550768771,0.9411764705882353,1.3302765121177262,1.3302765121177262
generic_plus_approval_plus_midterm__gb_p1_05__approval_p1_00__midterm_m0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,1.0,-0.6,3,2024,34,34,5.06359512668343,7.007427673628076,1.3302765121177262,0.04531398550768771,0.9411764705882353,1.3302765121177262,1.3302765121177262
generic_plus_approval_plus_midterm__gb_p1_05__approval_p1_00__midterm_m0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,1.0,-0.4,3,2024,34,34,5.06359512668343,7.007427673628076,1.3302765121177262,0.04531398550768771,0.9411764705882353,1.3302765121177262,1.3302765121177262
generic_plus_approval_plus_midterm__gb_p1_05__approval_p1_00__midterm_m0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,1.0,-0.2,3,2024,34,34,5.06359512668343,7.007427673628076,1.3302765121177262,0.04531398550768771,0.9411764705882353,1.3302765121177262,1.3302765121177262
generic_plus_approval_plus_midterm__gb_p1_05__approval_p1_00__midterm_m0_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,1.0,-0.0,3,2024,34,34,5.06359512668343,7.007427673628076,1.3302765121177262,0.04531398550768771,0.9411764705882353,1.3302765121177262,1.3302765121177262
generic_plus_approval_plus_midterm__gb_p1_05__approval_p1_00__midterm_p0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,1.0,0.2,3,2024,34,34,5.06359512668343,7.007427673628076,1.3302765121177262,0.04531398550768771,0.9411764705882353,1.3302765121177262,1.3302765121177262
generic_plus_approval_plus_midterm__gb_p1_05__approval_p1_00__midterm_p0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,1.0,0.4,3,2024,34,34,5.06359512668343,7.007427673628076,1.3302765121177262,0.04531398550768771,0.9411764705882353,1.3302765121177262,1.3302765121177262
generic_plus_approval_plus_midterm__gb_p1_05__approval_p1_00__midterm_p0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,1.0,0.6,3,2024,34,34,5.06359512668343,7.007427673628076,1.3302765121177262,0.04531398550768771,0.9411764705882353,1.3302765121177262,1.3302765121177262
generic_plus_approval_plus_midterm__gb_p1_05__approval_p1_00__midterm_p0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,1.0,0.8,3,2024,34,34,5.06359512668343,7.007427673628076,1.3302765121177262,0.04531398550768771,0.9411764705882353,1.3302765121177262,1.3302765121177262
generic_plus_approval_plus_midterm__gb_p1_05__approval_p1_00__midterm_p1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,1.0,1.0,3,2024,34,34,5.06359512668343,7.007427673628076,1.3302765121177262,0.04531398550768771,0.9411764705882353,1.3302765121177262,1.3302765121177262
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_00__midterm_m1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.0,-1.0,3,2024,34,34,5.466402565654424,7.372214125746538,2.6486098454510607,0.041173912753883726,0.9411764705882353,2.6486098454510607,2.6486098454510607
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_00__midterm_m0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.0,-0.8,3,2024,34,34,5.466402565654424,7.372214125746538,2.6486098454510607,0.041173912753883726,0.9411764705882353,2.6486098454510607,2.6486098454510607
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_00__midterm_m0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.0,-0.6,3,2024,34,34,5.466402565654424,7.372214125746538,2.6486098454510607,0.041173912753883726,0.9411764705882353,2.6486098454510607,2.6486098454510607
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_00__midterm_m0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.0,-0.4,3,2024,34,34,5.466402565654424,7.372214125746538,2.6486098454510607,0.041173912753883726,0.9411764705882353,2.6486098454510607,2.6486098454510607
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_00__midterm_m0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.0,-0.2,3,2024,34,34,5.466402565654424,7.372214125746538,2.6486098454510607,0.041173912753883726,0.9411764705882353,2.6486098454510607,2.6486098454510607
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_00__midterm_m0_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.0,-0.0,3,2024,34,34,5.466402565654424,7.372214125746538,2.6486098454510607,0.041173912753883726,0.9411764705882353,2.6486098454510607,2.6486098454510607
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_00__midterm_p0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.0,0.2,3,2024,34,34,5.466402565654424,7.372214125746538,2.6486098454510607,0.041173912753883726,0.9411764705882353,2.6486098454510607,2.6486098454510607
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_00__midterm_p0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.0,0.4,3,2024,34,34,5.466402565654424,7.372214125746538,2.6486098454510607,0.041173912753883726,0.9411764705882353,2.6486098454510607,2.6486098454510607
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_00__midterm_p0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.0,0.6,3,2024,34,34,5.466402565654424,7.372214125746538,2.6486098454510607,0.041173912753883726,0.9411764705882353,2.6486098454510607,2.6486098454510607
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_00__midterm_p0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.0,0.8,3,2024,34,34,5.466402565654424,7.372214125746538,2.6486098454510607,0.041173912753883726,0.9411764705882353,2.6486098454510607,2.6486098454510607
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_00__midterm_p1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.0,1.0,3,2024,34,34,5.466402565654424,7.372214125746538,2.6486098454510607,0.041173912753883726,0.9411764705882353,2.6486098454510607,2.6486098454510607
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_20__midterm_m1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.2,-1.0,3,2024,34,34,5.340912369575992,7.2806634525566425,2.381943178784393,0.04184116904493693,0.9411764705882353,2.381943178784393,2.381943178784393
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_20__midterm_m0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.2,-0.8,3,2024,34,34,5.340912369575992,7.2806634525566425,2.381943178784393,0.04184116904493693,0.9411764705882353,2.381943178784393,2.381943178784393
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_20__midterm_m0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.2,-0.6,3,2024,34,34,5.340912369575992,7.2806634525566425,2.381943178784393,0.04184116904493693,0.9411764705882353,2.381943178784393,2.381943178784393
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_20__midterm_m0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.2,-0.4,3,2024,34,34,5.340912369575992,7.2806634525566425,2.381943178784393,0.04184116904493693,0.9411764705882353,2.381943178784393,2.381943178784393
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_20__midterm_m0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.2,-0.2,3,2024,34,34,5.340912369575992,7.2806634525566425,2.381943178784393,0.04184116904493693,0.9411764705882353,2.381943178784393,2.381943178784393
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_20__midterm_m0_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.2,-0.0,3,2024,34,34,5.340912369575992,7.2806634525566425,2.381943178784393,0.04184116904493693,0.9411764705882353,2.381943178784393,2.381943178784393
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_20__midterm_p0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.2,0.2,3,2024,34,34,5.340912369575992,7.2806634525566425,2.381943178784393,0.04184116904493693,0.9411764705882353,2.381943178784393,2.381943178784393
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_20__midterm_p0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.2,0.4,3,2024,34,34,5.340912369575992,7.2806634525566425,2.381943178784393,0.04184116904493693,0.9411764705882353,2.381943178784393,2.381943178784393
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_20__midterm_p0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.2,0.6,3,2024,34,34,5.340912369575992,7.2806634525566425,2.381943178784393,0.04184116904493693,0.9411764705882353,2.381943178784393,2.381943178784393
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_20__midterm_p0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.2,0.8,3,2024,34,34,5.340912369575992,7.2806634525566425,2.381943178784393,0.04184116904493693,0.9411764705882353,2.381943178784393,2.381943178784393
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_20__midterm_p1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.2,1.0,3,2024,34,34,5.340912369575992,7.2806634525566425,2.381943178784393,0.04184116904493693,0.9411764705882353,2.381943178784393,2.381943178784393
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_40__midterm_m1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.4,-1.0,3,2024,34,34,5.2250012026404535,7.197833127070495,2.1152765121177266,0.0425954741307838,0.9117647058823529,2.1152765121177266,2.1152765121177266
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_40__midterm_m0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.4,-0.8,3,2024,34,34,5.2250012026404535,7.197833127070495,2.1152765121177266,0.0425954741307838,0.9117647058823529,2.1152765121177266,2.1152765121177266
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_40__midterm_m0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.4,-0.6,3,2024,34,34,5.2250012026404535,7.197833127070495,2.1152765121177266,0.0425954741307838,0.9117647058823529,2.1152765121177266,2.1152765121177266
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_40__midterm_m0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.4,-0.4,3,2024,34,34,5.2250012026404535,7.197833127070495,2.1152765121177266,0.0425954741307838,0.9117647058823529,2.1152765121177266,2.1152765121177266
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_40__midterm_m0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.4,-0.2,3,2024,34,34,5.2250012026404535,7.197833127070495,2.1152765121177266,0.0425954741307838,0.9117647058823529,2.1152765121177266,2.1152765121177266
generic_plus_approval_plus_midterm__gb_p1_10__approval_p0_40__midterm_m0_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.4,-0.0,3,2024,34,34,5.2250012026404535,7.197833127070495,2.1152765121177266,0.0425954741307838,0.9117647058823529,2.1152765121177266,2.1152765121177266
