race_id,cycle,election_date,state,state_name,senate_class,seat_id,election_type,special_election,dem_candidate,gop_candidate,dem_votes,gop_votes,other_votes,total_votes,dem_two_party_share,gop_two_party_share,actual_margin_dem,winner_party,presidential_result_year,presidential_dem_candidate,presidential_gop_candidate,presidential_dem_two_party_share,presidential_gop_two_party_share,presidential_margin_dem,presidential_winner_party,senate_overperformance_dem,senate_overperformance_abs,senate_outperformed_presidential_baseline,model_incumbent_name,model_incumbent_party,model_incumbent_running,model_open_seat,incumbency_source,lineage_appointed_incumbent,lineage_candidate_match_method,incumbency_override_applied,incumbency_audit_flag,major_party_contested,backtest_scorable,backtest_exclusion_reason,presidential_baseline_available,historical_baseline_scorable,baseline_method,lookahead_protection,baseline_validation_status,source,source_url,source_status,source_dataset,source_doi,source_file,notes,incumbent_name,incumbent_party,incumbent_running,open_seat,dem_vote_share,gop_vote_share,manual_review,class_assignment_method,class_assignment_notes,incumbency_reference_date,lineage_officeholder_count,lineage_incumbent_name,lineage_incumbent_party,lineage_incumbent_bioguide_id,lineage_incumbent_term_start,lineage_incumbent_term_end,lineage_incumbent_term_how,lineage_officeholder_status,lineage_dem_candidate_match_score,lineage_gop_candidate_match_score,lineage_incumbent_candidate_party,lineage_incumbent_running,lineage_open_seat,incumbency_override_status,incumbency_override_notes,existing_incumbency_name_available,existing_incumbency_party_available,existing_incumbency_running_available,existing_open_seat_available,audit_existing_name_match_score,audit_incumbent_name_agrees,audit_incumbent_party_agrees,audit_incumbent_running_agrees,audit_open_seat_agrees
2020_MN,2020,2020-11-03,MN,Minnesota,2,MN_CLASS_2,regular,False,TINA SMITH,JASON LEWIS,1566522,1398145,249589,3214256,52.83972871152139,47.16027128847861,5.679457423042791,D,2016,"CLINTON, HILLARY","TRUMP, DONALD J.",50.83169370718048,49.16830629281952,1.6633874143609688,D,4.016070008681822,4.016070008681822,True,Tina Smith,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,48.736690543628136,43.498246561568216,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2020-11-02,1,Tina Smith,D,S001203,2018-11-07,2021-01-03,,single_match,1.0,0.1048,D,True,False,,,False,False,False,False,,,,,
2020_MS,2020,2020-11-03,MS,Mississippi,2,MS_CLASS_2,regular,False,MIKE ESPY,CINDY HYDE-SMITH,578691,709511,23152,1311354,44.922380185716214,55.077619814283786,-10.155239628567571,R,2016,"CLINTON, HILLARY","TRUMP, DONALD J.",40.91015267593994,59.08984732406006,-18.17969464812012,R,8.024455019552548,8.024455019552548,True,Cindy Hyde-Smith,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,44.12927401754217,54.10522254097673,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2020-11-02,1,Cindy Hyde-Smith,R,H001079,2018-11-28,2021-01-03,,single_match,0.176,1.0,R,True,False,,,False,False,False,False,,,,,
2020_MT,2020,2020-11-03,MT,Montana,2,MT_CLASS_2,regular,False,STEVE BULLOCK,STEVE DAINES,272463,333174,0,605637,44.98783925024396,55.01216074975604,-10.024321499512084,R,2016,"CLINTON, HILLARY","TRUMP, DONALD J.",38.89033568297556,61.10966431702444,-22.21932863404888,R,12.195007134536795,12.195007134536795,True,Steve Daines,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,44.98783925024396,55.01216074975604,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2020-11-02,1,Steve Daines,R,D000618,2015-01-06,2021-01-03,,single_match,0.414,1.0,R,True,False,,,False,False,False,False,,,,,
2020_NC,2020,2020-11-03,NC,North Carolina,2,NC_CLASS_2,regular,False,CAL CUNNINGHAM,THOM TILLIS,2569965,2665598,239389,5474952,49.086698030374194,50.913301969625806,-1.826603939251612,R,2016,"CLINTON, HILLARY","TRUMP, DONALD J.",48.096254196281286,51.903745803718714,-3.807491607437427,R,1.9808876681858152,1.9808876681858152,True,Thom Tillis,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,46.94041153237508,48.68714830741895,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2020-11-02,1,Thom Tillis,R,T000476,2015-01-06,2021-01-03,,single_match,0.088,1.0,R,True,False,,,False,False,False,False,,,,,
2020_NE,2020,2020-11-03,NE,Nebraska,2,NE_CLASS_2,regular,False,CHRIS JANICEK,BEN SASSE,227191,583507,119314,930012,28.024122422899772,71.97587757710022,-43.95175515420045,R,2016,"CLINTON, HILLARY","TRUMP, DONALD J.",36.45232588682243,63.54767411317757,-27.095348226355146,R,-16.856406927845303,16.856406927845303,False,Ben Sasse,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,24.428824574306567,62.74187859941592,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2020-11-02,1,Ben Sasse,R,S001197,2015-01-06,2021-01-03,,single_match,0.05,1.0,R,True,False,,,False,False,False,False,,,,,
2020_NH,2020,2020-11-03,NH,New Hampshire,2,NH_CLASS_2,regular,False,JEANNE SHAHEEN,CORKY MESSNER,450778,326229,18907,795914,58.01466396055634,41.98533603944366,16.02932792111268,D,2016,"CLINTON, HILLARY","TRUMP, DONALD J.",50.197028442380706,49.802971557619294,0.3940568847614116,D,15.63527103635127,15.63527103635127,True,Jeanne Shaheen,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,56.63652103116669,40.98797106220019,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2020-11-02,1,Jeanne Shaheen,D,S001181,2015-01-06,2021-01-03,,single_match,1.0,0.1222,D,True,False,,,False,False,False,False,,,,,
2020_NJ,2020,2020-11-03,NJ,New Jersey,2,NJ_CLASS_2,regular,False,CORY BOOKER,"RIKIN ""RIK"" MEHTA",2541178,1817052,82210,4440440,58.30756981618685,41.69243018381315,16.615139632373698,D,2016,"CLINTON, HILLARY","TRUMP, DONALD J.",57.284190142901295,42.715809857098705,14.56838028580259,D,2.0467593465711076,2.0467593465711076,True,Cory A. Booker,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,57.22806748880742,40.92053940600481,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2020-11-02,1,Cory A. Booker,D,B001288,2015-01-06,2021-01-03,,single_match,0.9542,0.1179,D,True,False,,,False,False,False,False,,,,,
2020_NM,2020,2020-11-03,NM,New Mexico,2,NM_CLASS_2,regular,False,BEN R. LUJAN,MARK V. RONCHETTI,474483,418483,24271,917237,53.135617705489345,46.864382294510655,6.27123541097869,D,2016,"CLINTON, HILLARY","TRUMP, DONALD J.",54.65079493432411,45.34920506567589,9.301589868648222,D,-3.0303544576695316,3.0303544576695316,False,Tom Udall,D,False,True,audited_senate_seat_lineage,False,no_confident_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,51.729596603713105,45.62430429649043,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2020-11-02,1,Tom Udall,D,U000039,2015-01-06,2021-01-03,,single_match,0.165,0.0478,,False,True,,,False,False,False,False,,,,,
2020_OK,2020,2020-11-03,OK,Oklahoma,2,OK_CLASS_2,regular,False,ABBY BROYLES,JIM INHOFE,509763,979140,67458,1556361,34.237488943201804,65.76251105679819,-31.525022113596386,R,2016,"CLINTON, HILLARY","TRUMP, DONALD J.",30.695262761671867,69.30473723832813,-38.60947447665626,R,7.084452363059874,7.084452363059874,True,James M. Inhofe,R,False,True,audited_senate_seat_lineage,False,no_confident_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,32.75351926705951,62.91213927874061,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2020-11-02,1,James M. Inhofe,R,I000024,2015-01-06,2021-01-03,,single_match,0.1269,0.675,,False,True,,,False,False,False,False,,,,,
2020_OR,2020,2020-11-03,OR,Oregon,2,OR_CLASS_2,regular,False,JEFF MERKLEY,JO RAE PERKINS,1321047,912814,87388,2321249,59.13738589822733,40.86261410177267,18.274771796454655,D,2016,"CLINTON, HILLARY","TRUMP, DONALD J.",56.15583894505435,43.84416105494565,12.311677890108712,D,5.963093906345943,5.963093906345943,True,Jeff Merkley,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,56.9110422880096,39.32426034432325,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2020-11-02,1,Jeff Merkley,D,M001176,2015-01-06,2021-01-03,,single_match,1.0,0.2538,D,True,False,,,False,False,False,False,,,,,
2020_RI,2020,2020-11-03,RI,Rhode Island,2,RI_CLASS_2,regular,False,JOHN F. REED,ALLEN R. WATERS,328574,164855,833,494262,66.58992479161135,33.41007520838864,33.17984958322271,D,2016,"CLINTON, HILLARY","TRUMP, DONALD J.",58.31070409265981,41.68929590734019,16.621408185319623,D,16.55844139790309,16.55844139790309,True,Jack Reed,D,False,True,audited_senate_seat_lineage,False,no_confident_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,66.47769806297065,33.353767839728725,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2020-11-02,1,Jack Reed,D,R000122,2015-01-06,2021-01-03,,single_match,0.5925,0.1913,,False,True,,,False,False,False,False,,,,,
2020_SC,2020,2020-11-03,SC,South Carolina,2,SC_CLASS_2,regular,False,JAIME HARRISON,LINDSEY GRAHAM,1110828,1369137,35139,2515104,44.7920837592466,55.2079162407534,-10.415832481506795,R,2016,"CLINTON, HILLARY","TRUMP, DONALD J.",42.53974363947598,57.46025636052402,-14.92051272104804,R,4.504680239541244,4.504680239541244,True,Lindsey Graham,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,44.16628497270888,54.4365958624375,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2020-11-02,1,Lindsey Graham,R,G000359,2015-01-06,2021-01-03,,single_match,0.1964,1.0,R,True,False,,,False,False,False,False,,,,,
2020_SD,2020,2020-11-03,SD,South Dakota,2,SD_CLASS_2,regular,False,DAN AHLERS,MIKE ROUNDS,143987,276232,0,420219,34.264752426710835,65.73524757328917,-31.470495146578337,R,2016,"CLINTON, HILLARY","TRUMP, DONALD J.",34.02814192056875,65.97185807943126,-31.943716158862507,R,0.4732210122841707,0.4732210122841707,True,Mike Rounds,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,unofficial,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,34.264752426710835,65.73524757328917,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2020-11-02,1,Mike Rounds,R,R000605,2015-01-06,2021-01-03,,single_match,0.1571,1.0,R,True,False,,,False,False,False,False,,,,,
2020_TN,2020,2020-11-03,TN,Tennessee,2,TN_CLASS_2,regular,False,MARQUITA BRADSHAW,BILL HAGERTY,1040691,1840926,78144,2959761,36.11482719598059,63.88517280401941,-27.770345608038824,R,2016,"CLINTON, HILLARY","TRUMP, DONALD J.",36.37565695473801,63.62434304526199,-27.248686090523975,R,-0.5216595175148484,0.5216595175148484,False,Lamar Alexander,R,False,True,audited_senate_seat_lineage,False,no_confident_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,35.16131876864382,62.19846805198122,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2020-11-02,1,Lamar Alexander,R,A000360,2015-01-06,2021-01-03,,single_match,0.2063,0.163,,False,True,,,False,False,False,False,,,,,
2020_TX,2020,2020-11-03,TX,Texas,2,TX_CLASS_2,regular,False,"MARY ""MJ"" HEGAR",JOHN CORNYN,4888764,5962983,292293,11144040,45.05047896896232,54.94952103103768,-9.899042062075353,R,2016,"CLINTON, HILLARY","TRUMP, DONALD J.",45.28677442202801,54.71322557797199,-9.42645115594398,R,-0.4725909061313729,0.4725909061313729,False,John Cornyn,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,43.86886622804656,53.50826989135,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2020-11-02,1,John Cornyn,R,C001056,2015-01-06,2021-01-03,,single_match,0.1375,1.0,R,True,False,,,False,False,False,False,,,,,
2020_VA,2020,2020-11-03,VA,Virginia,2,VA_CLASS_2,regular,False,MARK R. WARNER,DANIEL M. GADE,2466500,1934199,4388,4405087,56.047914206356765,43.952085793643235,12.09582841271353,D,2016,"CLINTON, HILLARY","TRUMP, DONALD J.",52.8263762771547,47.1736237228453,5.6527525543094015,D,6.4430758584041286,6.4430758584041286,True,Mark R. Warner,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,55.99208369777941,43.908304194673114,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2020-11-02,1,Mark R. Warner,D,W000805,2015-01-06,2021-01-03,,single_match,1.0,0.1269,D,True,False,,,False,False,False,False,,,,,
2020_WV,2020,2020-11-03,WV,West Virginia,2,WV_CLASS_2,regular,False,PAULA JEAN SWEARENGIN,SHELLEY MOORE CAPITO,210309,547454,21155,778918,27.753928339071717,72.24607166092828,-44.49214332185656,R,2016,"CLINTON, HILLARY","TRUMP, DONALD J.",27.838947748704225,72.16105225129577,-44.32210450259154,R,-0.17003881926501663,0.17003881926501663,False,Shelley Moore Capito,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,27.0001463568694,70.28390664999397,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2020-11-02,1,Shelley Moore Capito,R,C001047,2015-01-06,2021-01-03,,single_match,0.1341,1.0,R,True,False,,,False,False,False,False,,,,,
2020_WY,2020,2020-11-03,WY,Wyoming,2,WY_CLASS_2,regular,False,MERAV BEN DAVID,CYNTHIA M. LUMMIS,72766,198100,7637,278503,26.86420591731705,73.13579408268295,-46.2715881653659,R,2016,"CLINTON, HILLARY","TRUMP, DONALD J.",24.29468037084621,75.70531962915379,-51.41063925830758,R,5.139051092941685,5.139051092941685,True,Michael B. Enzi,R,False,True,audited_senate_seat_lineage,False,no_confident_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,26.12754620237484,71.13029303095479,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2020-11-02,1,Michael B. Enzi,R,E000285,2015-01-06,2021-01-03,,single_match,0.2655,0.0733,,False,True,,,False,False,False,False,,,,,
2022_AK,2022,2022-11-08,AK,Alaska,3,AK_CLASS_3,regular,False,,,0,0,263526,263526,,,,,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",44.73815127615069,55.26184872384931,-10.523697447698623,R,,,False,Lisa Murkowski,R,True,False,audited_senate_seat_lineage,False,manual_override,True,False,False,False,Ranked-choice race; certified final-round major-party margin not yet ingested,True,False,most_recent_completed_presidential_election,True,not_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,0.0,0.0,True,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,Lisa Murkowski,R,M001153,2017-01-03,2023-01-03,,single_match,0.0,0.0,R,True,False,manual_override,Lisa Murkowski ran in Alaska top-four general election; major-party candidate fields are blank.,False,False,False,False,,,,,
2022_AL,2022,2022-11-08,AL,Alabama,3,AL_CLASS_3,regular,False,WILL BOYD,KATIE BRITT,436746,942154,35338,1414238,31.673507868590907,68.3264921314091,-36.652984262818194,R,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",37.08862516664528,62.91137483335472,-25.82274966670944,R,-10.830234596108752,10.830234596108752,False,Richard C. Shelby,R,False,True,audited_senate_seat_lineage,False,no_confident_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,30.882072183041327,66.6191970516985,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,Richard C. Shelby,R,S000320,2017-01-03,2023-01-03,,single_match,0.088,0.0815,,False,True,,,False,False,False,False,,,,,
2022_AR,2022,2022-11-08,AR,Arkansas,3,AR_CLASS_3,regular,False,NATALIE JAMES,JOHN BOOZMAN,280187,592437,28682,901306,32.10855992959167,67.89144007040834,-35.782880140816665,R,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",35.78756672201685,64.21243327798315,-28.424866555966304,R,-7.358013584850362,7.358013584850362,False,John Boozman,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,31.08677851917107,65.73095042083376,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,John Boozman,R,B001236,2017-01-03,2023-01-03,,single_match,0.088,1.0,R,True,False,,,False,False,False,False,,,,,
