bias_correction_dem,global_sd,races,adjusted_residual_mean,adjusted_residual_sd,margin_mae,margin_rmse,brier,binary_log_loss,margin_negative_log_likelihood,expected_calibration_error,root_mean_squared_calibration_error,maximum_calibration_error,coverage_50,coverage_error_50,absolute_coverage_error_50,coverage_80,coverage_error_80,absolute_coverage_error_80,coverage_95,coverage_error_95,absolute_coverage_error_95,mean_absolute_coverage_error,maximum_absolute_coverage_error,rank_brier,rank_binary_log_loss,rank_margin_negative_log_likelihood,rank_expected_calibration_error,rank_mean_absolute_coverage_error,average_rank,weighted_selection_score,pareto_optimal,recommended
0.75,10.75,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.07578117069353882,0.2689512387668147,3.8692462340614306,0.03244139486254959,0.06788052095396412,0.3653996562517164,0.6025641025641025,0.10256410256410253,0.10256410256410253,0.8589743589743589,0.058974358974358876,0.058974358974358876,0.9273504273504274,-0.02264957264957257,0.02264957264957257,0.06139601139601133,0.10256410256410253,196.0,4.0,211.0,16.0,337.0,152.8,162.5,True,False
0.75,11.0,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.07603815771656601,0.2691460589009767,3.8663783301132844,0.034654271486058576,0.07031192077879199,0.36832795155956,0.6153846153846154,0.11538461538461542,0.11538461538461542,0.8589743589743589,0.058974358974358876,0.058974358974358876,0.9401709401709402,-0.009829059829059794,0.009829059829059794,0.06139601139601136,0.11538461538461542,224.0,12.0,187.0,31.0,338.0,158.4,163.16666666666666,True,False
0.75,11.25,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.07631341353372631,0.2695065818705017,3.864698364905683,0.044556948693018086,0.07558540338745769,0.371134280652574,0.6153846153846154,0.11538461538461542,0.11538461538461542,0.8675213675213675,0.0675213675213675,0.0675213675213675,0.9401709401709402,-0.009829059829059794,0.009829059829059794,0.06424501424501423,0.11538461538461542,253.0,22.0,178.0,170.0,363.0,197.2,194.0,False,False
0.75,11.5,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.07660620643161786,0.27001785872084777,3.864082448856215,0.04285786607029438,0.07202096073787133,0.3672489698641279,0.6239316239316239,0.12393162393162394,0.12393162393162394,0.8760683760683761,0.07606837606837602,0.07606837606837602,0.9444444444444444,-0.005555555555555536,0.005555555555555536,0.06851851851851849,0.12393162393162394,285.0,43.0,173.0,132.0,397.0,206.0,200.5,False,False
0.75,11.75,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.07691581110025697,0.2706663962090693,3.8644206550431104,0.05352304616084277,0.07944802771614366,0.36995829578414463,0.6324786324786325,0.13247863247863245,0.13247863247863245,0.8888888888888888,0.0888888888888888,0.0888888888888888,0.9487179487179487,-0.0012820512820512775,0.0012820512820512775,0.07421652421652418,0.13247863247863245,315.0,67.0,175.0,373.0,448.0,275.6,258.8333333333333,False,False
0.75,12.0,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.077241510937852,0.2714399867802193,3.865615234501974,0.050387065593438723,0.07762556651546301,0.37256151498926554,0.6452991452991453,0.14529914529914534,0.14529914529914534,0.8888888888888888,0.0888888888888888,0.0888888888888888,0.9487179487179487,-0.0012820512820512775,0.0012820512820512775,0.07849002849002847,0.14529914529914534,351.0,97.0,183.0,304.0,485.0,284.0,267.1666666666667,False,False
0.75,12.25,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.07758260014955315,0.2723275616938612,3.867579088553354,0.05079550727213107,0.07727442870887155,0.37506460510604533,0.6495726495726496,0.1495726495726496,0.1495726495726496,0.8888888888888888,0.0888888888888888,0.0888888888888888,0.9529914529914529,0.002991452991452981,0.002991452991452981,0.08048433048433046,0.1495726495726496,385.0,131.0,199.0,315.0,496.0,305.2,287.5,False,False
0.75,12.5,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.07793838562130265,0.27331906374458387,3.870234456983899,0.04824256593088377,0.0754505780937332,0.37747311388156407,0.6538461538461539,0.15384615384615385,0.15384615384615385,0.8931623931623932,0.09316239316239316,0.09316239316239316,0.9529914529914529,0.002991452991452981,0.002991452991452981,0.08333333333333333,0.15384615384615385,423.0,165.0,217.0,243.0,524.0,314.4,298.1666666666667,False,False
0.75,12.75,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.07830818855859446,0.2744053366299512,3.873511788152986,0.05012609726044083,0.07723846899699732,0.36417675510343583,0.6709401709401709,0.1709401709401709,0.1709401709401709,0.8974358974358975,0.09743589743589742,0.09743589743589742,0.9529914529914529,0.002991452991452981,0.002991452991452981,0.09045584045584043,0.1709401709401709,460.0,208.0,236.0,296.0,564.0,352.8,333.3333333333333,False,False
0.75,13.0,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.07869134588738616,0.27557802851229524,3.8773487629581576,0.052898014648999965,0.07789638693213251,0.3580575720671851,0.6752136752136753,0.17521367521367526,0.17521367521367526,0.9017094017094017,0.10170940170940168,0.10170940170940168,0.9572649572649573,0.00726495726495735,0.00726495726495735,0.09472934472934476,0.17521367521367526,505.0,248.0,264.0,357.0,597.0,394.2,372.5,False,False
0.75,13.25,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.07908721142058511,0.27682950772192927,3.8816894493526126,0.0556507383282986,0.08199563249162056,0.36059878289744246,0.6794871794871795,0.17948717948717952,0.17948717948717952,0.905982905982906,0.10598290598290594,0.10598290598290594,0.9572649572649573,0.00726495726495735,0.00726495726495735,0.0975783475783476,0.17948717948717952,543.0,298.0,293.0,425.0,612.0,434.2,410.6666666666667,False,False
0.75,13.5,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.07949515679850043,0.27815278887770245,3.886483567989738,0.05838378183809806,0.0858770876063031,0.36305300066119195,0.6965811965811965,0.19658119658119655,0.19658119658119655,0.905982905982906,0.10598290598290594,0.10598290598290594,0.9615384615384616,0.011538461538461608,0.011538461538461608,0.1047008547008547,0.19658119658119655,580.0,344.0,322.0,474.0,653.0,474.6,449.1666666666667,False,False
0.75,13.75,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.07991457221547853,0.2795414679710422,3.8916858527478078,0.061119526120233636,0.08733869476039595,0.3538482452662439,0.7051282051282052,0.20512820512820518,0.20512820512820518,0.9102564102564102,0.1102564102564102,0.1102564102564102,0.9658119658119658,0.015811965811965867,0.015811965811965867,0.11039886039886042,0.20512820512820518,611.0,394.0,350.0,525.0,689.0,513.8,486.5,False,False
0.75,14.0,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.08034486694773169,0.2809896651831559,3.8972554925002334,0.0642231905161567,0.09020476181293934,0.3563231668632916,0.7136752136752137,0.2136752136752137,0.2136752136752137,0.9102564102564102,0.1102564102564102,0.1102564102564102,0.9658119658119658,0.015811965811965867,0.015811965811965867,0.11324786324786325,0.2136752136752137,639.0,437.0,372.0,569.0,701.0,543.6,515.0,False,False
1.0,7.0,234,-2.6021243231426063,11.313899106042696,7.97257617074449,11.585695360928911,0.07486359436345218,0.30451370256617455,4.234525590384983,0.05085698588668264,0.09362458914156203,0.3474135159837748,0.43162393162393164,-0.06837606837606836,0.06837606837606836,0.6923076923076923,-0.10769230769230775,0.10769230769230775,0.8547008547008547,-0.0952991452991453,0.0952991452991453,0.09045584045584047,0.10769230769230775,99.0,684.0,710.0,318.0,566.0,475.4,514.5,False,False
1.0,7.25,234,-2.6021243231426063,11.313899106042696,7.97257617074449,11.585695360928911,0.07475189538836771,0.29833993629557787,4.176785062677674,0.05237644242834593,0.09170048262344717,0.3523949044339754,0.4444444444444444,-0.05555555555555558,0.05555555555555558,0.7051282051282052,-0.09487179487179487,0.09487179487179487,0.8675213675213675,-0.08247863247863241,0.08247863247863241,0.07763532763532761,0.09487179487179487,87.0,656.0,693.0,343.0,477.0,451.2,491.5,False,False
1.0,7.5,234,-2.6021243231426063,11.313899106042696,7.97257617074449,11.585695360928911,0.07466907229452124,0.29301712670500285,4.126982327046934,0.04906742359065023,0.08943140886757542,0.34803387132491653,0.452991452991453,-0.04700854700854701,0.04700854700854701,0.7222222222222222,-0.07777777777777783,0.07777777777777783,0.8717948717948718,-0.07820512820512815,0.07820512820512815,0.06766381766381767,0.07820512820512815,80.0,625.0,670.0,269.0,392.0,407.2,451.0,False,False
1.0,7.75,234,-2.6021243231426063,11.313899106042696,7.97257617074449,11.585695360928911,0.07461456277484564,0.2884420291353197,4.084036887464826,0.0503402069040317,0.09666820111628212,0.40631623372997855,0.47863247863247865,-0.021367521367521347,0.021367521367521347,0.7350427350427351,-0.06495726495726495,0.06495726495726495,0.8888888888888888,-0.061111111111111116,0.061111111111111116,0.04914529914529914,0.06495726495726495,71.0,589.0,644.0,302.0,248.0,370.8,416.3333333333333,False,False
1.0,8.0,234,-2.6021243231426063,11.313899106042696,7.97257617074449,11.585695360928911,0.0745877814291933,0.2845266587362803,4.04703895766771,0.04947695916756989,0.09081051552802719,0.357075974867163,0.49572649572649574,-0.004273504273504258,0.004273504273504258,0.7521367521367521,-0.047863247863247915,0.047863247863247915,0.8888888888888888,-0.061111111111111116,0.061111111111111116,0.03774928774928776,0.061111111111111116,66.0,533.0,619.0,278.0,145.0,328.2,376.6666666666667,False,False
1.0,8.25,234,-2.6021243231426063,11.313899106042696,7.97257617074449,11.585695360928911,0.07458811971761325,0.2811955943430283,4.015218488344649,0.045959572607382745,0.0814214324088145,0.36121468578511856,0.5085470085470085,0.008547008547008517,0.008547008547008517,0.7606837606837606,-0.0393162393162394,0.0393162393162394,0.8974358974358975,-0.05256410256410249,0.05256410256410249,0.03347578347578347,0.05256410256410249,67.0,447.0,593.0,197.0,95.0,279.8,332.0,False,False
1.0,8.5,234,-2.6021243231426063,11.313899106042696,7.97257617074449,11.585695360928911,0.07461494617595282,0.2783838302290967,3.9879205236646094,0.040370511650373565,0.07625791865309092,0.36512573143296106,0.5128205128205128,0.012820512820512775,0.012820512820512775,0.782051282051282,-0.017948717948717996,0.017948717948717996,0.9017094017094017,-0.04829059829059823,0.04829059829059823,0.026353276353276334,0.04829059829059823,72.0,354.0,567.0,97.0,34.0,224.8,281.8333333333333,False,False
1.0,8.75,234,-2.6021243231426063,11.313899106042696,7.97257617074449,11.585695360928911,0.07466760707337414,0.27603505175614373,3.964585454774194,0.03738533758135346,0.0737081404598918,0.36882695479136807,0.5213675213675214,0.021367521367521403,0.021367521367521403,0.7948717948717948,-0.005128205128205221,0.005128205128205221,0.905982905982906,-0.04401709401709397,0.04401709401709397,0.023504273504273532,0.04401709401709397,79.0,271.0,539.0,53.0,21.0,192.6,250.33333333333334,False,False
1.0,9.0,234,-2.6021243231426063,11.313899106042696,7.97257617074449,11.585695360928911,0.07474542756828648,0.27410024140187145,3.9447330919992236,0.03620907774383718,0.07445981653148859,0.3723344303234203,0.5256410256410257,0.02564102564102566,0.02564102564102566,0.7991452991452992,-0.0008547008547008517,0.0008547008547008517,0.9102564102564102,-0.03974358974358971,0.03974358974358971,0.022079772079772075,0.03974358974358971,86.0,195.0,520.0,44.0,11.0,171.2,229.33333333333334,True,False
1.0,9.25,234,-2.6021243231426063,11.313899106042696,7.97257617074449,11.585695360928911,0.07484771334713368,0.27253654410359984,3.9279497370080403,0.037728260845383506,0.07338728288716233,0.36919170174421756,0.5341880341880342,0.03418803418803418,0.03418803418803418,0.8076923076923077,0.007692307692307665,0.007692307692307665,0.9102564102564102,-0.03974358974358971,0.03974358974358971,0.027207977207977185,0.03974358974358971,97.0,137.0,487.0,59.0,38.0,163.6,217.5,True,False
1.0,9.5,234,-2.6021243231426063,11.313899106042696,7.97257617074449,11.585695360928911,0.07497375269077412,0.2713063375499016,3.913877628189282,0.04282981236237011,0.08011426940150167,0.35837671727894244,0.5470085470085471,0.047008547008547064,0.047008547008547064,0.8205128205128205,0.02051282051282044,0.02051282051282044,0.9188034188034188,-0.031196581196581197,0.031196581196581197,0.0329059829059829,0.047008547008547064,113.0,91.0,438.0,130.0,92.0,172.8,217.0,False,False
1.0,9.75,234,-2.6021243231426063,11.313899106042696,7.97257617074449,11.585695360928911,0.07512281889326436,0.27037646555200456,3.9022062757883913,0.0393752900643239,0.07404438966761835,0.3618333431796061,0.5598290598290598,0.05982905982905984,0.05982905982905984,0.8247863247863247,0.0247863247863247,0.0247863247863247,0.9188034188034188,-0.031196581196581197,0.031196581196581197,0.03860398860398858,0.05982905982905984,126.0,55.0,393.0,84.0,153.0,162.2,200.66666666666666,False,False
1.0,10.0,234,-2.6021243231426063,11.313899106042696,7.97257617074449,11.585695360928911,0.07529417294976024,0.2697176020500702,3.8926653111799676,0.03430791795993715,0.06970548181184633,0.3651293246277821,0.5683760683760684,0.06837606837606836,0.06837606837606836,0.8333333333333334,0.033333333333333326,0.033333333333333326,0.9230769230769231,-0.026923076923076827,0.026923076923076827,0.04287749287749284,0.06837606837606836,143.0,32.0,356.0,26.0,193.0,150.0,184.33333333333334,False,False
1.0,10.25,234,-2.6021243231426063,11.313899106042696,7.97257617074449,11.585695360928911,0.0754870664292209,0.2693037204547188,3.8850185564392965,0.03526160644618587,0.07216939127997736,0.3682753178377877,0.5683760683760684,0.06837606837606836,0.06837606837606836,0.8418803418803419,0.04188034188034184,0.04188034188034184,0.9273504273504274,-0.02264957264957257,0.02264957264957257,0.04430199430199425,0.06837606837606836,166.0,15.0,310.0,38.0,204.0,146.6,173.83333333333334,True,False
1.0,10.5,234,-2.6021243231426063,11.313899106042696,7.97257617074449,11.585695360928911,0.07570074445088679,0.2691116484731462,3.8790590828681495,0.036663758410030896,0.07170891104219544,0.364095511608616,0.5811965811965812,0.08119658119658124,0.08119658119658124,0.8461538461538461,0.0461538461538461,0.0461538461538461,0.9273504273504274,-0.02264957264957257,0.02264957264957257,0.04999999999999997,0.08119658119658124,188.0,8.0,275.0,48.0,251.0,154.0,174.16666666666666,True,False
1.0,10.75,234,-2.6021243231426063,11.313899106042696,7.97257617074449,11.585695360928911,0.07593444868952288,0.2691206927458014,3.874605075214795,0.03525066320372742,0.07161638222720448,0.3671192731329448,0.5897435897435898,0.08974358974358976,0.08974358974358976,0.8547008547008547,0.05470085470085462,0.05470085470085462,0.9273504273504274,-0.02264957264957257,0.02264957264957257,0.05569800569800565,0.08974358974358976,212.0,9.0,244.0,37.0,286.0,157.6,172.0,False,False
1.0,11.0,234,-2.6021243231426063,11.313899106042696,7.97257617074449,11.585695360928911,0.07618742034221083,0.2693123208387747,3.871496355574323,0.038959096955199654,0.07674030637076283,0.3700143350830748,0.6025641025641025,0.10256410256410253,0.10256410256410253,0.8632478632478633,0.06324786324786325,0.06324786324786325,0.9316239316239316,-0.01837606837606831,0.01837606837606831,0.06139601139601136,0.10256410256410253,239.0,16.0,224.0,75.0,338.0,178.4,186.0,False,False
1.0,11.25,234,-2.6021243231426063,11.313899106042696,7.97257617074449,11.585695360928911,0.07645890299839105,0.2696698906315197,3.8695914499884343,0.0426569234818272,0.07914648225560113,0.3727885531171742,0.6025641025641025,0.10256410256410253,0.10256410256410253,0.8675213675213675,0.0675213675213675,0.0675213675213675,0.9401709401709402,-0.009829059829059794,0.009829059829059794,0.05997150997150994,0.10256410256410253,265.0,31.0,213.0,127.0,327.0,192.6,196.0,False,False
1.0,11.5,234,-2.6021243231426063,11.313899106042696,7.97257617074449,11.585695360928911,0.07674814536439711,0.27017841908351725,3.8687651035313433,0.05235890782163173,0.08207400426078486,0.3754491727350092,0.6196581196581197,0.11965811965811968,0.11965811965811968,0.8717948717948718,0.07179487179487176,0.07179487179487176,0.9401709401709402,-0.009829059829059794,0.009829059829059794,0.06709401709401708,0.11965811965811968,296.0,49.0,207.0,342.0,383.0,255.4,247.33333333333334,False,False
1.0,11.75,234,-2.6021243231426063,11.313899106042696,7.97257617074449,11.585695360928911,0.07705440380346217,0.2708243838874158,3.8689061676246275,0.053665887308851086,0.08301558823273746,0.37800288561077106,0.6239316239316239,0.12393162393162394,0.12393162393162394,0.8803418803418803,0.08034188034188028,0.08034188034188028,0.9444444444444444,-0.005555555555555536,0.005555555555555536,0.06994301994301992,0.12393162393162394,327.0,74.0,209.0,378.0,408.0,279.2,267.5,False,False
